Date,AAPL,ABT,AMD,AMGN,AMZN,BA,BAC,BMY,C,CAT,COST,CVS,CVX,DIA,F,GE,GM,GOOG,GS,HD,HON,IBM,INTC,IWM,JNJ,JPM,KO,LMT,MCD,MDT,META,MMM,MRK,MS,MSFT,NKE,NVDA,ORCL,PEP,PFE,PG,QQQ,SBUX,SPY,TGT,TMO,UNH,WFC,WMT,XOM
2024-04-12,175.1214599609375,106.01624298095703,163.27999877929688,255.03245544433594,186.1300048828125,169.5500030517578,34.53059768676758,44.80337142944336,56.51901626586914,356.14727783203125,724.3528442382812,63.7559814453125,148.87669372558594,370.71612548828125,11.268196105957031,153.19273376464844,42.4094352722168,158.1080322265625,377.17413330078125,330.6093444824219,179.1895751953125,173.04356384277344,35.321556091308594,195.3419952392578,140.68695068359375,176.93011474609375,55.760414123535156,432.73052978515625,258.10418701171875,76.29344940185547,509.3034362792969,88.43275451660156,119.72727966308594,81.68817138671875,417.2501220703125,89.25442504882812,88.14594268798828,119.31135559082031,159.36387634277344,23.06794548034668,148.58836364746094,434.6148681640625,81.69190216064453,501.55255126953125,155.66136169433594,562.501953125,426.5486145019531,54.224002838134766,59.18511962890625,114.3133316040039
2024-04-15,171.2926788330078,105.802490234375,160.32000732421875,253.3435516357422,183.6199951171875,167.82000732421875,34.684967041015625,45.016807556152344,55.45833206176758,354.471923828125,711.4468383789062,64.05322265625,147.59359741210938,368.21795654296875,10.928631782531738,152.27139282226562,42.02549743652344,155.2674560546875,388.2039489746094,325.8459777832031,177.25299072265625,172.07521057128906,35.935157775878906,192.48101806640625,140.75369262695312,177.0269012451172,55.626461029052734,435.305419921875,256.98443603515625,76.388671875,497.6926574707031,88.42306518554688,120.15576934814453,82.44638061523438,409.0812072753906,90.32159423828125,85.9619369506836,118.09961700439453,158.27365112304688,23.112548828125,148.7031707763672,427.46502685546875,81.93240356445312,495.2690124511719,154.6212615966797,555.177490234375,432.7934265136719,54.70411682128906,58.97845458984375,113.65805053710938
2024-04-16,168.0094757080078,106.11341094970703,163.4600067138672,253.46763610839844,183.32000732421875,170.5500030517578,33.45965576171875,44.784812927246094,53.999900817871094,350.5464172363281,709.1587524414062,64.11824035644531,146.36671447753906,368.8717041015625,10.803529739379883,155.30291748046875,41.995967864990234,154.93971252441406,384.3110656738281,322.8568420410156,174.22021484375,174.44866943359375,35.88566970825195,191.7731475830078,137.75912475585938,175.00392150878906,55.549922943115234,436.4871520996094,256.21221923828125,75.45558166503906,497.2249755859375,88.18093872070312,119.07979583740234,84.48407745361328,410.0108337402344,90.60295104980469,87.37528991699219,118.82864379882812,158.79507446289062,22.916297912597656,149.1814422607422,427.5046691894531,82.17289733886719,494.36572265625,153.03765869140625,551.8734741210938,455.38336181640625,54.166385650634766,58.88988494873047,112.71786499023438
2024-04-17,166.64064025878906,102.89727783203125,154.02000427246094,251.9695587158203,181.27999877929688,170.2100067138672,33.990299224853516,44.39505386352539,55.0889892578125,349.02691650390625,708.3861694335938,63.718833923339844,146.4790802001953,368.3544921875,10.758851051330566,154.2230682373047,41.79908752441406,155.813720703125,391.13818359375,320.9283142089844,173.89134216308594,173.83155822753906,35.31166076660156,189.74786376953125,138.06431579589844,174.3070068359375,55.98046875,438.1588439941406,260.5752868652344,75.29373168945312,491.66339111328125,88.0937728881836,119.3749771118164,85.37498474121094,407.3009948730469,92.00967407226562,83.99681854248047,116.90758514404297,160.67214965820312,22.675453186035156,150.1476287841797,422.2885437011719,82.932861328125,491.4399108886719,154.115234375,544.6087646484375,465.19244384765625,54.90576171875,58.70289993286133,112.66087341308594
2024-04-18,165.68838500976562,102.28512573242188,155.0800018310547,250.7100372314453,179.22000122070312,170.22999572753906,34.51129913330078,44.821929931640625,55.231048583984375,348.6469421386719,704.483642578125,64.45262908935547,147.57485961914062,368.7351379394531,10.776721000671387,151.51844787597656,41.77939224243164,156.38980102539062,390.3634948730469,320.9862365722656,174.549072265625,172.28407287597656,34.67826843261719,189.59056091308594,138.98936462402344,175.43946838378906,56.36317443847656,438.19732666015625,261.56951904296875,75.3984603881836,499.2546081542969,88.5973892211914,119.24166870117188,85.54557800292969,399.8144836425781,92.88282012939453,84.63253784179688,114.27725219726562,163.31716918945312,22.64868927001953,151.434814453125,419.8788146972656,83.83712768554688,490.4287109375,156.09242248535156,538.906494140625,478.97369384765625,56.40372085571289,58.319087982177734,112.5564193725586
2024-04-19,163.6649169921875,104.2381362915039,146.63999938964844,256.6068420410156,174.6300048828125,169.82000732421875,35.669071197509766,45.40656661987305,56.00761795043945,346.7210693359375,702.7603149414062,65.41390228271484,149.8507080078125,370.8421630859375,10.848210334777832,146.68380737304688,41.710487365722656,154.66162109375,391.2253112792969,323.3678894042969,177.4539337158203,172.38848876953125,33.84694290161133,189.88551330566406,141.0588836669922,179.84361267089844,57.56869888305664,445.672119140625,262.54437255859375,75.67457580566406,478.62982177734375,89.36249542236328,119.76537322998047,85.92469024658203,394.72119140625,91.70892333984375,76.1653823852539,113.17388153076172,165.0805206298828,23.192827224731445,152.2532196044922,411.19183349609375,84.27964782714844,486.1481018066406,157.70411682128906,542.1506958007812,486.6947326660156,57.94968032836914,58.58480453491211,113.84798431396484
2024-04-22,164.4980926513672,104.03408813476562,148.63999938964844,259.45025634765625,177.22999572753906,170.47999572753906,36.4023323059082,45.6014404296875,57.72174835205078,349.60504150390625,708.6536865234375,65.30135345458984,151.64892578125,373.3515319824219,11.509468078613281,148.79400634765625,42.53740692138672,156.87644958496094,404.1531677246094,324.0910339355469,178.6597442626953,172.69229125976562,34.054771423339844,192.0091094970703,142.2128143310547,183.337890625,57.932273864746094,443.2317810058594,266.00970458984375,76.71238708496094,479.2864685058594,89.70147705078125,120.86990356445312,87.27999877929688,396.5409851074219,91.37907409667969,79.48187255859375,112.8290786743164,167.2894287109375,23.42475700378418,154.56385803222656,415.3271179199219,84.8279800415039,490.6250915527344,156.58905029296875,545.7332763671875,477.07989501953125,58.66985321044922,59.18511962890625,114.4937744140625
2024-04-23,165.5495147705078,104.53933715820312,152.27000427246094,261.005615234375,179.5399932861328,169.17999267578125,37.019805908203125,45.46224594116211,59.350643157958984,355.1188049316406,715.804931640625,64.24162292480469,152.5199432373047,375.9390869140625,11.563082695007324,161.1084747314453,44.397987365722656,158.83306884765625,410.5928955078125,326.8777160644531,179.1895751953125,172.9676055908203,33.92611312866211,195.22402954101562,142.63243103027344,185.9803466796875,58.01837921142578,442.0307922363281,267.26458740234375,77.39791870117188,493.5835876464844,90.06948852539062,120.81277465820312,88.8627700805664,403.078125,91.2141342163086,82.38555145263672,113.3807601928711,162.32174682617188,23.478281021118164,155.48814392089844,421.5249328613281,84.5297622680664,496.44708251953125,156.0268096923828,571.8168334960938,472.17535400390625,58.51621627807617,58.151790618896484,114.94012451171875
2024-04-24,167.6523895263672,103.85919189453125,151.74000549316406,260.4999084472656,176.58999633789062,164.3300018310547,36.97157287597656,45.34160614013672,59.16123962402344,355.38275146484375,717.00341796875,63.55699157714844,153.1942901611328,375.3727722167969,11.572019577026367,157.71035766601562,44.37830352783203,160.00506591796875,409.66326904296875,321.1018981933594,177.93812561035156,174.78094482421875,34.14384078979492,194.34901428222656,141.65016174316406,186.89024353027344,58.889041900634766,441.127685546875,267.1391296386719,76.53148651123047,490.9967956542969,89.12036895751953,120.92704010009766,88.94807434082031,404.5516357421875,91.81565856933594,79.64080810546875,113.62704467773438,168.1900634765625,23.433677673339844,156.54718017578125,422.9530029296875,85.3763198852539,496.2115173339844,154.93048095703125,574.603271484375,473.2630920410156,58.18973922729492,58.919403076171875,114.9591293334961
2024-04-25,168.51531982421875,103.83004760742188,153.75999450683594,257.0362243652344,173.6699981689453,166.80999755859375,36.57599639892578,41.48116683959961,58.51726150512695,330.4339904785156,716.140380859375,63.14435577392578,154.79580688476562,371.935791015625,11.652441024780273,159.76112365722656,44.90989685058594,156.87644958496094,406.7677917480469,320.1087646484375,176.32122802734375,160.35984802246094,34.74754333496094,193.1692352294922,140.0193634033203,187.17092895507812,59.07083511352539,446.54644775390625,266.029052734375,75.45558166503906,439.14117431640625,88.52960205078125,124.4691390991211,87.7254409790039,394.64215087890625,91.13652801513672,82.5944595336914,113.1837387084961,167.49798583984375,22.532724380493164,156.49905395507812,420.91015625,84.50090026855469,494.3264465332031,154.08717346191406,568.9706420898438,479.63409423828125,57.54638671875,59.25401306152344,115.22503662109375
2024-04-26,167.9301300048828,104.4810562133789,157.39999389648438,257.6087341308594,179.6199951171875,167.22000122070312,36.498809814453125,41.620365142822266,59.3411750793457,335.693603515625,723.40234375,63.0036735534668,155.3671112060547,373.29296875,11.42904281616211,160.84100341796875,45.12647247314453,172.50946044921875,414.050048828125,323.1075439453125,176.71400451660156,158.66995239257812,31.55088996887207,195.01756286621094,139.37083435058594,187.287109375,59.07083511352539,443.193359375,263.606201171875,75.92211151123047,441.04144287109375,88.93636322021484,124.92620086669922,87.98135375976562,401.8418884277344,91.3111572265625,87.69515228271484,115.46927642822266,166.4551544189453,22.65760612487793,155.28591918945312,427.4055480957031,84.89533233642578,499.0096740722656,154.36825561523438,570.83154296875,481.0812072753906,57.52718734741211,59.20479965209961,112.02459716796875
2024-04-29,172.09613037109375,104.2284164428711,160.1999969482422,263.7154235839844,180.9600067138672,173.49000549316406,36.22866439819336,41.425479888916016,58.962364196777344,341.9698486328125,720.5748901367188,63.25688171386719,155.7791748046875,374.747802734375,11.393301010131836,162.96109008789062,45.323360443115234,166.7588348388672,417.18756103515625,324.75634765625,177.00631713867188,158.95474243164062,31.036256790161133,196.59059143066406,140.0193634033203,187.0838165283203,59.35785675048828,449.2077331542969,264.0502014160156,76.98849487304688,430.425537109375,89.25596618652344,123.89781951904297,88.10569763183594,397.8167419433594,91.2529525756836,87.7171401977539,114.75996398925781,166.98605346679688,22.87169647216797,155.6421661376953,429.14093017578125,84.97227478027344,500.7768859863281,153.42184448242188,574.1056518554688,474.9432678222656,57.42156219482422,59.283531188964844,113.62006378173828
2024-04-30,168.95176696777344,102.96528625488281,158.3800048828125,261.3872375488281,175.0,167.83999633789062,35.707664489746094,40.7758903503418,58.081626892089844,327.080810546875,717.172119140625,63.50072479248047,151.04017639160156,369.21160888671875,10.857144355773926,160.31591796875,43.83686065673828,163.52096557617188,413.2172546386719,322.26861572265625,176.05630493164062,157.7870330810547,30.155445098876953,192.5989990234375,137.8926544189453,185.5931854248047,59.09952926635742,446.6905517578125,263.5580139160156,76.39818572998047,427.9880065917969,93.4688949584961,123.0408935546875,86.89090728759766,385.0390930175781,89.50666809082031,86.36275482177734,112.06066131591797,166.76800537109375,22.85386085510254,157.12484741210938,421.0489501953125,85.12619018554688,492.8439636230469,150.844970703125,565.9750366210938,469.76678466796875,56.960655212402344,58.40766525268555,112.31900024414062
2024-05-01,167.9301300048828,103.2762222290039,144.27000427246094,264.6600646972656,179.0,171.4600067138672,35.649776458740234,41.026451110839844,58.100555419921875,323.6591491699219,716.4974365234375,52.809425354003906,149.50421142578125,369.9537048339844,10.901824951171875,158.21560668945312,43.777801513671875,164.44467163085938,413.4496765136719,320.09912109375,178.40396118164062,156.10662841796875,30.05647850036621,193.00209045410156,144.1774139404297,185.70933532714844,59.25261688232422,443.61602783203125,264.89971923828125,77.01705932617188,436.9622497558594,95.33808135986328,122.64096069335938,87.56047821044922,390.5872802734375,87.64396667480469,83.00326538085938,112.92760467529297,166.04750061035156,24.24542808532715,157.31741333007812,418.0045471191406,71.61029052734375,491.2436218261719,146.58143615722656,572.21484375,470.1649475097656,57.15269088745117,57.91559982299805,110.19171142578125
2024-05-02,171.62994384765625,102.91670227050781,146.16000366210938,265.63336181640625,184.72000122070312,178.85000610351562,35.582244873046875,40.55317306518555,58.28049850463867,327.93133544921875,726.6365356445312,51.721534729003906,150.53440856933594,373.21484375,11.160965919494629,161.1282958984375,43.97468185424805,167.31503295898438,418.8919372558594,323.5317687988281,176.88758850097656,156.3534698486328,30.195032119750977,196.55125427246094,142.97576904296875,185.51576232910156,59.310020446777344,445.02838134765625,263.78961181640625,77.04562377929688,439.4396057128906,93.75942993164062,122.12677001953125,88.62222290039062,393.455322265625,89.65219116210938,85.77801513671875,113.252685546875,166.3319091796875,24.709280014038086,157.74099731445312,423.33966064453125,72.08164978027344,495.8384094238281,148.16505432128906,568.4929809570312,478.7697448730469,57.45037078857422,58.7619514465332,110.3911361694336
2024-05-03,181.89617919921875,102.89727783203125,150.60000610351562,297.0257873535156,186.2100067138672,179.7899932861328,35.93921661376953,40.822296142578125,58.76768112182617,329.2120056152344,738.0057373046875,52.42491149902344,150.08486938476562,377.64776611328125,11.10735034942627,162.5846405029297,44.16172790527344,167.84141540527344,424.3245544433594,330.5900573730469,178.86985778808594,157.32183837890625,30.58100700378418,198.49789428710938,142.3558807373047,184.40261840820312,59.48223876953125,443.7890319824219,260.9324645996094,77.77877044677734,449.66748046875,94.0887222290039,121.41265106201172,89.56917572021484,402.1781005859375,89.39996337890625,88.74866485595703,114.08021545410156,166.99549865722656,24.807405471801758,158.3379364013672,431.84814453125,70.33084869384766,501.9845275878906,148.09005737304688,569.617431640625,478.2647705078125,57.555992126464844,58.870201110839844,110.16321563720703
2024-05-06,180.2397003173828,102.64464569091797,155.77999877929688,285.7569580078125,188.6999969482422,178.35000610351562,36.363731384277344,40.738773345947266,59.99997329711914,334.4422302246094,750.4562377929688,52.49055862426758,152.0048370361328,379.2881774902344,11.169902801513672,166.4087371826172,44.358619689941406,168.6757049560547,429.6408996582031,330.05010986328125,178.1299285888672,160.0750274658203,30.774776458740234,201.0639190673828,141.69784545898438,185.8448486328125,59.65445327758789,444.6248779296875,259.9478454589844,77.84542083740234,463.31787109375,93.5463638305664,121.46977996826172,90.669189453125,408.9822998046875,90.57384490966797,92.09813690185547,116.5824966430664,166.68267822265625,25.119617462158203,158.3186798095703,436.578369140625,70.12882232666016,507.16839599609375,148.3805694580078,570.7818603515625,480.13916015625,57.79603958129883,58.919403076171875,110.87547302246094
2024-05-07,180.92410278320312,103.15961456298828,154.42999267578125,286.53936767578125,188.75999450683594,176.7100067138672,36.50845718383789,40.868690490722656,59.2262077331543,337.2773132324219,765.1986083984375,52.27486038208008,152.35137939453125,379.5712890625,11.007102966308594,167.21124267578125,44.57518768310547,171.80430603027344,429.766845703125,328.50726318359375,179.8198699951172,159.85667419433594,30.486604690551758,201.5161895751953,141.8313446044922,185.60287475585938,59.912784576416016,448.371826171875,258.2103271484375,77.97871398925781,465.86492919921875,92.52945709228516,124.14541625976562,91.62571716308594,404.8285827636719,90.98130798339844,90.51285552978516,116.17858123779297,168.76832580566406,24.771724700927734,159.5895538330078,436.6477966308594,69.74403381347656,507.7281188964844,150.3108673095703,570.1051025390625,486.5295715332031,57.863258361816406,59.657493591308594,110.32466125488281
2024-05-08,181.26136779785156,101.96448516845703,153.6199951171875,293.2281799316406,188.0,180.35000610351562,36.38302993774414,40.52532958984375,59.94265365600586,336.78851318359375,757.361083984375,51.496456146240234,152.22959899902344,381.2702941894531,10.989013671875,167.2904815673828,44.34877014160156,169.99668884277344,432.81719970703125,326.71380615234375,180.9160614013672,161.29974365234375,29.81089210510254,200.34620666503906,142.05068969726562,189.37783813476562,60.132835388183594,447.872314453125,259.16595458984375,77.64546966552734,470.2027587890625,93.31393432617188,123.3551025390625,91.48223114013672,406.015380859375,90.79698181152344,90.37093353271484,115.6466064453125,168.1900634765625,25.217741012573242,158.9252166748047,436.38995361328125,70.70602416992188,507.777099609375,149.54249572753906,570.8713989257812,488.71478271484375,58.79468536376953,59.34258270263672,110.30567169189453
2024-05-09,183.07656860351562,101.70214080810547,152.38999938964844,298.5238037109375,189.5,181.25,36.9329719543457,41.518287658691406,60.487152099609375,343.90557861328125,772.8672485351562,52.21858596801758,154.95501708984375,384.7073059082031,10.97092342376709,165.94314575195312,44.6539421081543,170.413818359375,441.15496826171875,335.0158996582031,183.2728729248047,159.42047119140625,29.90032386779785,202.39117431640625,142.90902709960938,191.16856384277344,60.16154479980469,450.0148010253906,258.6447448730469,78.79753112792969,473.00848388671875,94.26305389404297,124.0025863647461,93.84485626220703,407.7757263183594,90.60295104980469,88.7066879272461,114.9077377319336,168.8062744140625,25.516550064086914,159.859130859375,437.3419189453125,72.80314636230469,510.7027893066406,153.9747314453125,575.140625,492.4247131347656,59.18097686767578,59.686241149902344,112.48043823242188
2024-05-10,181.81512451171875,101.77014923095703,151.9199981689453,295.93804931640625,187.47999572753906,178.50999450683594,37.09699249267578,41.703880310058594,60.6877555847168,346.8481750488281,780.9526977539062,52.34988784790039,155.30154418945312,385.8594665527344,10.8443021774292,161.86141967773438,44.50627899169922,169.132568359375,440.3512268066406,334.0420227050781,185.36474609375,160.26422119140625,29.66183853149414,200.86727905273438,142.9662322998047,192.3978271484375,60.52511215209961,450.4855651855469,265.4498596191406,78.87370300292969,473.7845153808594,95.8126220703125,123.8406982421875,94.0074691772461,410.1690673828125,88.22606658935547,89.83717346191406,114.93729400634766,170.44635009765625,25.362621307373047,160.6389617919922,438.3732604980469,73.216796875,511.36065673828125,152.85960388183594,590.1678466796875,498.0382385253906,59.77008819580078,59.72574234008789,112.02459716796875
2024-05-13,185.02333068847656,101.79930877685547,150.55999755859375,294.31591796875,186.57000732421875,178.44000244140625,36.865440368652344,41.81524658203125,60.563568115234375,348.69586181640625,769.0081787109375,52.95948028564453,154.09336853027344,385.15643310546875,11.151813507080078,158.0174560546875,44.46690368652344,169.73843383789062,439.21820068359375,328.7676086425781,186.1686248779297,160.6573486328125,30.317676544189453,201.29005432128906,144.21556091308594,192.35911560058594,60.83127975463867,452.09967041015625,261.897705078125,79.52113342285156,465.6360778808594,96.4905776977539,123.1075210571289,94.2752914428711,409.1603088378906,89.95294189453125,90.35794067382812,114.64175415039062,171.49867248535156,25.75197982788086,159.6954345703125,439.3847351074219,73.28414154052734,511.4294738769531,150.77001953125,587.84912109375,496.99908447265625,59.16166305541992,59.6566162109375,111.97711181640625
2024-05-14,186.1655731201172,101.06086730957031,153.16000366210938,297.14031982421875,187.07000732421875,180.75999450683594,37.13558578491211,41.49044418334961,60.74507522583008,350.1622619628906,771.736328125,52.51869201660156,153.2317352294922,386.2499694824219,11.251301765441895,158.51283264160156,44.329078674316406,170.76144409179688,443.9729309082031,328.3240966796875,185.62965393066406,160.46556091308594,30.854272842407227,203.37432861328125,144.3681640625,195.0499725341797,60.37202835083008,448.85223388671875,261.2605895996094,80.2637939453125,469.4565734863281,96.92639923095703,122.50765228271484,95.05964660644531,411.9690246582031,90.0208511352539,91.31450653076172,119.07492065429688,170.52220153808594,25.697649002075195,159.5895538330078,442.21099853515625,72.75504302978516,513.7759399414062,149.97750854492188,591.92919921875,499.0774841308594,59.77008819580078,59.11347961425781,112.6568603515625
